asset,start,end
Y,2020-11-06 05:43:00,2020-11-06 06:42:00
X,2020-11-06 06:16:00,2020-11-06 07:47:00
Z,2020-11-06 07:00:00,2020-11-06 07:56:00
Y,2020-11-06 07:15:00,2020-11-06 08:04:00
X,2020-11-06 08:11:00,2020-11-06 08:32:00
Z,2020-11-06 08:12:00,2020-11-06 08:37:00
X,2020-11-06 08:52:00,2020-11-06 09:14:00
Y,2020-11-06 09:52:00,2020-11-06 10:41:00
Z,2020-11-06 10:20:00,2020-11-06 11:16:00
X,2020-11-06 10:22:00,2020-11-06 11:21:00
Z,2020-11-06 11:27:00,2020-11-06 12:23:00
X,2020-11-06 11:48:00,2020-11-06 12:45:00
Z,2020-11-06 12:39:00,2020-11-06 13:00:00
X,2020-11-06 13:09:00,2020-11-06 14:05:00
Y,2020-11-06 13:27:00,2020-11-06 14:27:00
Z,2020-11-06 13:44:00,2020-11-06 14:40:00
Z,2020-11-06 15:02:00,2020-11-06 16:09:00
Y,2020-11-06 15:28:00,2020-11-06 16:27:00
X,2020-11-06 15:33:00,2020-11-06 16:32:00
Z,2020-11-06 16:19:00,2020-11-06 17:15:00
X,2020-11-06 16:55:00,2020-11-06 17:51:00
Z,2020-11-06 18:04:00,2020-11-06 19:03:00
Y,2020-11-06 18:49:00,2020-11-06 19:38:00
X,2020-11-06 19:10:00,2020-11-06 19:25:00
Z,2020-11-06 19:30:00,2020-11-06 20:19:00
Y,2020-11-06 19:52:00,2020-11-06 20:07:00
Z,2020-11-06 20:30:00,2020-11-06 21:48:00
X,2020-11-06 20:33:00,2020-11-06 21:29:00
Y,2020-11-06 21:36:00,2020-11-06 22:35:00
Z,2020-11-06 22:29:00,2020-11-06 23:19:00
Y,2020-11-06 23:40:00,2020-11-07 00:36:00
Z,2020-11-06 23:42:00,2020-11-07 00:41:00
X,2020-11-07 01:07:00,2020-11-07 02:03:00
Z,2020-11-07 01:13:00,2020-11-07 01:52:00
Z,2020-11-07 02:04:00,2020-11-07 02:53:00
X,2020-11-07 02:20:00,2020-11-07 03:17:00
Z,2020-11-07 03:35:00,2020-11-07 04:24:00
X,2020-11-07 03:47:00,2020-11-07 04:44:00
Z,2020-11-07 04:51:00,2020-11-07 05:53:00
X,2020-11-07 05:11:00,2020-11-07 06:07:00
X,2020-11-07 06:44:00,2020-11-07 07:40:00
X,2020-11-07 08:07:00,2020-11-07 08:21:00
X,2020-11-07 08:48:00,2020-11-07 09:44:00
X,2020-11-07 10:25:00,2020-11-07 11:14:00
X,2020-11-07 12:47:00,2020-11-07 13:43:00
X,2020-11-07 14:05:00,2020-11-07 15:01:00
X,2020-11-07 15:29:00,2020-11-07 16:08:00
X,2020-11-07 16:26:00,2020-11-07 17:23:00
X,2020-11-07 17:34:00,2020-11-07 18:23:00
X,2020-11-07 19:00:00,2020-11-07 19:56:00
X,2020-11-07 20:15:00,2020-11-07 21:14:00
X,2020-11-07 22:19:00,2020-11-07 23:16:00
X,2020-11-07 23:27:00,2020-11-08 00:26:00
X,2020-11-08 00:37:00,2020-11-08 01:33:00
X,2020-11-08 01:51:00,2020-11-08 02:47:00
X,2020-11-08 03:04:00,2020-11-08 04:00:00
X,2020-11-08 04:11:00,2020-11-08 05:00:00
X,2020-11-08 05:28:00,2020-11-08 06:27:00
X,2020-11-08 06:40:00,2020-11-08 08:06:00
X,2020-11-08 08:58:00,2020-11-08 09:47:00
X,2020-11-08 11:16:00,2020-11-08 12:16:00
X,2020-11-08 12:28:00,2020-11-08 13:17:00
X,2020-11-08 13:35:00,2020-11-08 14:31:00
X,2020-11-08 15:40:00,2020-11-08 16:29:00
X,2020-11-08 16:41:00,2020-11-08 17:40:00
X,2020-11-08 19:37:00,2020-11-08 20:33:00
X,2020-11-08 20:53:00,2020-11-08 21:42:00
X,2020-11-08 21:59:00,2020-11-08 22:56:00
X,2020-11-08 23:07:00,2020-11-08 23:22:00
X,2020-11-09 00:04:00,2020-11-09 00:53:00
X,2020-11-09 01:19:00,2020-11-09 02:16:00
X,2020-11-09 02:45:00,2020-11-09 03:42:00
X,2020-11-09 05:11:00,2020-11-09 06:10:00
X,2020-11-09 07:38:00,2020-11-09 08:34:00
X,2020-11-09 09:18:00,2020-11-09 10:15:00
X,2020-11-09 10:32:00,2020-11-09 11:29:00
X,2020-11-09 11:40:00,2020-11-09 11:55:00
X,2020-11-09 12:35:00,2020-11-09 13:34:00
X,2020-11-09 14:07:00,2020-11-09 15:04:00
X,2020-11-09 16:06:00,2020-11-09 17:02:00
X,2020-11-09 17:35:00,2020-11-09 18:31:00
Z,2020-11-09 18:15:00,2020-11-09 19:12:00
X,2020-11-09 18:43:00,2020-11-09 19:42:00
X,2020-11-09 19:50:00,2020-11-09 20:49:00
X,2020-11-09 21:07:00,2020-11-09 22:03:00
Z,2020-11-09 21:51:00,2020-11-09 22:29:00
Y,2020-11-09 21:56:00,2020-11-09 22:59:00
X,2020-11-09 22:32:00,2020-11-09 23:28:00
Z,2020-11-10 00:00:00,2020-11-10 00:57:00
X,2020-11-10 00:17:00,2020-11-10 01:13:00
Y,2020-11-10 01:08:00,2020-11-10 02:07:00
Z,2020-11-10 01:34:00,2020-11-10 02:30:00
X,2020-11-10 01:42:00,2020-11-10 02:38:00
X,2020-11-10 02:54:00,2020-11-10 03:50:00
Z,2020-11-10 03:02:00,2020-11-10 04:01:00
X,2020-11-10 04:04:00,2020-11-10 05:00:00
Z,2020-11-10 04:42:00,2020-11-10 05:39:00
Y,2020-11-10 04:57:00,2020-11-10 05:53:00
X,2020-11-10 05:11:00,2020-11-10 06:10:00
Z,2020-11-10 05:50:00,2020-11-10 06:47:00
Y,2020-11-10 06:55:00,2020-11-10 07:51:00
X,2020-11-10 07:22:00,2020-11-10 08:18:00
Z,2020-11-10 08:22:00,2020-11-10 09:21:00
Y,2020-11-10 08:34:00,2020-11-10 09:30:00
X,2020-11-10 08:35:00,2020-11-10 09:31:00
Z,2020-11-10 09:33:00,2020-11-10 10:29:00
X,2020-11-10 09:47:00,2020-11-10 10:43:00
X,2020-11-10 10:54:00,2020-11-10 11:54:00
Y,2020-11-10 10:56:00,2020-11-10 11:53:00
Z,2020-11-10 11:38:00,2020-11-10 12:35:00
X,2020-11-10 12:13:00,2020-11-10 13:09:00
Y,2020-11-10 12:15:00,2020-11-10 13:14:00
X,2020-11-10 13:28:00,2020-11-10 14:27:00
Z,2020-11-10 13:59:00,2020-11-10 14:48:00
Y,2020-11-10 14:13:00,2020-11-10 15:09:00
Z,2020-11-10 15:12:00,2020-11-10 16:08:00
X,2020-11-10 15:29:00,2020-11-10 16:28:00
Y,2020-11-10 15:32:00,2020-11-10 16:28:00
X,2020-11-10 16:39:00,2020-11-10 17:36:00
Z,2020-11-10 16:50:00,2020-11-10 17:46:00
Y,2020-11-10 17:14:00,2020-11-10 18:13:00
X,2020-11-10 18:13:00,2020-11-10 19:09:00
Y,2020-11-10 18:42:00,2020-11-10 19:38:00
Z,2020-11-10 18:57:00,2020-11-10 19:46:00
X,2020-11-10 19:34:00,2020-11-10 20:30:00
Y,2020-11-10 20:01:00,2020-11-10 20:57:00
Z,2020-11-10 20:06:00,2020-11-10 20:20:00
X,2020-11-10 20:52:00,2020-11-10 21:48:00
X,2020-11-10 21:59:00,2020-11-10 22:56:00
Y,2020-11-10 22:04:00,2020-11-10 23:01:00
Z,2020-11-10 23:01:00,2020-11-10 23:50:00
X,2020-11-10 23:15:00,2020-11-11 00:11:00
Y,2020-11-10 23:33:00,2020-11-11 00:30:00
Z,2020-11-11 00:14:00,2020-11-11 01:10:00
X,2020-11-11 00:26:00,2020-11-11 01:25:00
Y,2020-11-11 00:44:00,2020-11-11 01:43:00
X,2020-11-11 01:47:00,2020-11-11 02:44:00
Z,2020-11-11 02:14:00,2020-11-11 03:13:00
Y,2020-11-11 02:22:00,2020-11-11 03:12:00
Y,2020-11-11 03:38:00,2020-11-11 04:34:00
Z,2020-11-11 04:22:00,2020-11-11 05:19:00
X,2020-11-11 04:49:00,2020-11-11 05:46:00
Y,2020-11-11 05:25:00,2020-11-11 06:14:00
Z,2020-11-11 06:38:00,2020-11-11 07:37:00
Y,2020-11-11 06:55:00,2020-11-11 07:54:00
X,2020-11-11 07:05:00,2020-11-11 08:01:00
X,2020-11-11 08:19:00,2020-11-11 09:15:00
Y,2020-11-11 08:58:00,2020-11-11 09:47:00
Z,2020-11-11 09:21:00,2020-11-11 09:59:00
Y,2020-11-11 10:10:00,2020-11-11 10:59:00
X,2020-11-11 10:47:00,2020-11-11 11:43:00
Z,2020-11-11 11:43:00,2020-11-11 12:04:00
Y,2020-11-11 11:54:00,2020-11-11 12:54:00
Z,2020-11-11 12:52:00,2020-11-11 13:13:00
Y,2020-11-11 13:21:00,2020-11-11 14:17:00
Z,2020-11-11 13:47:00,2020-11-11 14:47:00
Y,2020-11-11 15:02:00,2020-11-11 15:58:00
X,2020-11-11 15:09:00,2020-11-11 16:05:00
Z,2020-11-11 15:26:00,2020-11-11 15:51:00
Y,2020-11-11 16:27:00,2020-11-11 17:26:00
Z,2020-11-11 16:46:00,2020-11-11 17:42:00
X,2020-11-11 17:29:00,2020-11-11 18:26:00
Z,2020-11-11 17:53:00,2020-11-11 18:52:00
Y,2020-11-11 18:15:00,2020-11-11 19:04:00
X,2020-11-11 18:37:00,2020-11-11 19:34:00
Z,2020-11-11 19:46:00,2020-11-11 20:42:00
Y,2020-11-11 20:06:00,2020-11-11 21:03:00
Z,2020-11-11 20:53:00,2020-11-11 21:43:00
Y,2020-11-11 21:24:00,2020-11-11 22:13:00
X,2020-11-11 21:43:00,2020-11-11 22:39:00
Z,2020-11-11 21:58:00,2020-11-11 22:23:00
Z,2020-11-11 22:54:00,2020-11-11 23:43:00
Y,2020-11-11 23:14:00,2020-11-12 00:13:00
Z,2020-11-11 23:55:00,2020-11-12 00:52:00
X,2020-11-12 00:20:00,2020-11-12 01:17:00
X,2020-11-12 01:28:00,2020-11-12 02:17:00
Y,2020-11-12 01:36:00,2020-11-12 02:27:00
Z,2020-11-12 01:58:00,2020-11-12 02:54:00
X,2020-11-12 02:28:00,2020-11-12 03:18:00
Y,2020-11-12 03:13:00,2020-11-12 03:35:00
Z,2020-11-12 03:42:00,2020-11-12 04:38:00
Y,2020-11-12 03:57:00,2020-11-12 04:56:00
Y,2020-11-12 05:24:00,2020-11-12 06:23:00
X,2020-11-12 05:34:00,2020-11-12 06:30:00
Z,2020-11-12 06:59:00,2020-11-12 07:58:00
Y,2020-11-12 07:11:00,2020-11-12 07:32:00
X,2020-11-12 07:59:00,2020-11-12 08:56:00
Z,2020-11-12 08:15:00,2020-11-12 09:05:00
Y,2020-11-12 08:50:00,2020-11-12 09:39:00
Z,2020-11-12 09:55:00,2020-11-12 10:51:00
X,2020-11-12 10:20:00,2020-11-12 11:16:00
Y,2020-11-12 10:26:00,2020-11-12 11:23:00
Z,2020-11-12 11:21:00,2020-11-12 12:17:00
X,2020-11-12 12:27:00,2020-11-12 13:06:00
Y,2020-11-12 12:33:00,2020-11-12 13:30:00
Z,2020-11-12 13:29:00,2020-11-12 14:26:00
Y,2020-11-12 13:57:00,2020-11-12 14:54:00
X,2020-11-12 14:25:00,2020-11-12 15:21:00
Z,2020-11-12 15:02:00,2020-11-12 16:01:00
Y,2020-11-12 15:05:00,2020-11-12 16:04:00
X,2020-11-12 15:32:00,2020-11-12 16:21:00
Y,2020-11-12 16:15:00,2020-11-12 17:05:00
Z,2020-11-12 16:27:00,2020-11-12 17:16:00
Y,2020-11-12 17:16:00,2020-11-12 18:15:00
Z,2020-11-12 17:41:00,2020-11-12 18:37:00
Y,2020-11-12 18:37:00,2020-11-12 19:34:00
Z,2020-11-12 19:03:00,2020-11-12 19:52:00
X,2020-11-12 19:29:00,2020-11-12 20:25:00
Z,2020-11-12 20:16:00,2020-11-12 21:15:00
Y,2020-11-12 20:42:00,2020-11-12 21:38:00
X,2020-11-12 20:42:00,2020-11-12 20:57:00
Z,2020-11-12 21:54:00,2020-11-12 22:43:00
Y,2020-11-12 22:02:00,2020-11-12 22:51:00
X,2020-11-12 22:04:00,2020-11-12 23:00:00
X,2020-11-12 23:13:00,2020-11-13 00:09:00
Y,2020-11-12 23:14:00,2020-11-13 00:10:00
Z,2020-11-13 00:04:00,2020-11-13 01:10:00
Y,2020-11-13 00:21:00,2020-11-13 01:20:00
Z,2020-11-13 01:12:00,2020-11-13 02:08:00
X,2020-11-13 01:22:00,2020-11-13 02:11:00
Y,2020-11-13 01:48:00,2020-11-13 02:47:00
X,2020-11-13 02:22:00,2020-11-13 03:18:00
Y,2020-11-13 03:10:00,2020-11-13 04:07:00
X,2020-11-13 03:31:00,2020-11-13 04:27:00
Z,2020-11-13 03:59:00,2020-11-13 04:58:00
X,2020-11-13 05:03:00,2020-11-13 06:03:00
Z,2020-11-13 05:09:00,2020-11-13 05:58:00
X,2020-11-13 06:14:00,2020-11-13 06:28:00
Z,2020-11-13 06:24:00,2020-11-13 07:14:00
X,2020-11-13 06:45:00,2020-11-13 07:44:00
Y,2020-11-13 07:21:00,2020-11-13 08:17:00
Z,2020-11-13 07:29:00,2020-11-13 08:25:00
X,2020-11-13 08:04:00,2020-11-13 09:04:00
Y,2020-11-13 08:33:00,2020-11-13 09:11:00
Y,2020-11-13 09:24:00,2020-11-13 10:20:00
X,2020-11-13 09:26:00,2020-11-13 10:25:00
Z,2020-11-13 09:32:00,2020-11-13 10:28:00
Z,2020-11-13 10:54:00,2020-11-13 11:53:00
X,2020-11-13 11:47:00,2020-11-13 12:43:00
Y,2020-11-13 12:50:00,2020-11-13 13:11:00
X,2020-11-13 12:54:00,2020-11-13 13:53:00
Z,2020-11-13 13:16:00,2020-11-13 14:05:00
Y,2020-11-13 13:32:00,2020-11-13 14:28:00
X,2020-11-13 14:04:00,2020-11-13 14:53:00
Z,2020-11-13 14:51:00,2020-11-13 15:47:00
Y,2020-11-13 15:31:00,2020-11-13 16:30:00
X,2020-11-13 15:50:00,2020-11-13 16:38:00
Z,2020-11-13 16:02:00,2020-11-13 16:58:00
Y,2020-11-13 16:47:00,2020-11-13 17:43:00
X,2020-11-13 17:29:00,2020-11-13 18:25:00
Z,2020-11-13 17:41:00,2020-11-13 18:37:00
Y,2020-11-13 18:06:00,2020-11-13 19:02:00
X,2020-11-13 18:42:00,2020-11-13 18:56:00
Z,2020-11-13 19:07:00,2020-11-13 20:06:00
X,2020-11-13 19:13:00,2020-11-13 20:12:00
X,2020-11-13 20:23:00,2020-11-13 21:19:00
Y,2020-11-13 20:32:00,2020-11-13 21:28:00
Z,2020-11-13 20:36:00,2020-11-13 21:33:00
Z,2020-11-13 21:44:00,2020-11-13 22:43:00
Y,2020-11-13 21:44:00,2020-11-13 22:05:00
X,2020-11-13 22:11:00,2020-11-13 23:07:00
Y,2020-11-13 22:16:00,2020-11-13 23:13:00
Z,2020-11-13 23:24:00,2020-11-14 00:21:00
X,2020-11-13 23:39:00,2020-11-14 00:28:00
Y,2020-11-13 23:44:00,2020-11-14 00:44:00
X,2020-11-14 01:16:00,2020-11-14 02:12:00
Z,2020-11-14 01:57:00,2020-11-14 02:35:00
X,2020-11-14 02:54:00,2020-11-14 03:50:00
Y,2020-11-14 03:18:00,2020-11-14 04:14:00
X,2020-11-14 04:23:00,2020-11-14 05:12:00
X,2020-11-14 05:37:00,2020-11-14 06:33:00
Y,2020-11-14 05:39:00,2020-11-14 06:35:00
Z,2020-11-14 05:45:00,2020-11-14 06:41:00
Y,2020-11-14 06:46:00,2020-11-14 07:43:00
Z,2020-11-14 07:00:00,2020-11-14 07:56:00
X,2020-11-14 07:34:00,2020-11-14 08:53:00
Y,2020-11-14 08:56:00,2020-11-14 09:52:00
X,2020-11-14 09:00:00,2020-11-14 09:39:00
Z,2020-11-14 09:09:00,2020-11-14 10:06:00
X,2020-11-14 09:54:00,2020-11-14 10:50:00
Z,2020-11-14 10:50:00,2020-11-14 12:28:00
X,2020-11-14 11:01:00,2020-11-14 11:57:00
Y,2020-11-14 11:19:00,2020-11-14 12:19:00
Z,2020-11-14 12:37:00,2020-11-14 13:16:00
X,2020-11-14 13:02:00,2020-11-14 13:59:00
Y,2020-11-14 13:23:00,2020-11-14 14:22:00
Z,2020-11-14 13:54:00,2020-11-14 14:53:00
X,2020-11-14 14:21:00,2020-11-14 15:17:00
Z,2020-11-14 15:04:00,2020-11-14 16:03:00
Y,2020-11-14 15:21:00,2020-11-14 16:18:00
X,2020-11-14 15:29:00,2020-11-14 16:18:00
X,2020-11-14 16:31:00,2020-11-14 17:27:00
Y,2020-11-14 16:43:00,2020-11-14 17:39:00
X,2020-11-14 18:04:00,2020-11-14 19:00:00
Y,2020-11-14 18:07:00,2020-11-14 19:06:00
Z,2020-11-14 18:09:00,2020-11-14 19:06:00
Y,2020-11-14 19:54:00,2020-11-14 20:43:00
X,2020-11-14 20:19:00,2020-11-14 21:15:00
Y,2020-11-14 20:54:00,2020-11-14 21:51:00
X,2020-11-14 21:31:00,2020-11-14 22:57:00
Z,2020-11-14 21:32:00,2020-11-14 22:31:00
Y,2020-11-14 22:45:00,2020-11-14 23:34:00
Z,2020-11-14 22:54:00,2020-11-14 23:50:00
X,2020-11-14 22:59:00,2020-11-14 23:56:00
Y,2020-11-15 00:10:00,2020-11-15 01:06:00
X,2020-11-15 00:38:00,2020-11-15 01:37:00
Z,2020-11-15 01:05:00,2020-11-15 02:04:00
Y,2020-11-15 01:17:00,2020-11-15 02:14:00
X,2020-11-15 03:04:00,2020-11-15 03:53:00
Y,2020-11-15 03:49:00,2020-11-15 04:45:00
X,2020-11-15 04:32:00,2020-11-15 04:47:00
Y,2020-11-15 05:13:00,2020-11-15 06:02:00
Z,2020-11-15 05:27:00,2020-11-15 06:26:00
X,2020-11-15 06:12:00,2020-11-15 07:11:00
Y,2020-11-15 06:42:00,2020-11-15 07:26:00
X,2020-11-15 07:22:00,2020-11-15 08:37:00
Z,2020-11-15 07:37:00,2020-11-15 08:34:00
Y,2020-11-15 08:09:00,2020-11-15 09:05:00
X,2020-11-15 08:39:00,2020-11-15 09:35:00
Y,2020-11-15 09:19:00,2020-11-15 10:08:00
X,2020-11-15 10:26:00,2020-11-15 11:15:00
Y,2020-11-15 11:15:00,2020-11-15 12:11:00
X,2020-11-15 11:27:00,2020-11-15 12:16:00
Z,2020-11-15 11:47:00,2020-11-15 12:02:00
Y,2020-11-15 12:25:00,2020-11-15 13:22:00
X,2020-11-15 12:32:00,2020-11-15 13:32:00
Z,2020-11-15 13:26:00,2020-11-15 14:25:00
X,2020-11-15 13:47:00,2020-11-15 14:43:00
Y,2020-11-15 13:49:00,2020-11-15 14:48:00
Z,2020-11-15 14:40:00,2020-11-15 15:37:00
Y,2020-11-15 15:06:00,2020-11-15 16:02:00
X,2020-11-15 15:14:00,2020-11-15 16:10:00
Z,2020-11-15 15:53:00,2020-11-15 16:49:00
X,2020-11-15 16:56:00,2020-11-15 17:53:00
Z,2020-11-15 17:22:00,2020-11-15 18:21:00
Y,2020-11-15 17:31:00,2020-11-15 18:30:00
X,2020-11-15 18:19:00,2020-11-15 19:15:00
Z,2020-11-15 19:13:00,2020-11-15 20:10:00
X,2020-11-15 20:09:00,2020-11-15 21:08:00
Z,2020-11-15 20:31:00,2020-11-15 21:27:00
Y,2020-11-15 20:44:00,2020-11-15 21:23:00
Y,2020-11-15 21:39:00,2020-11-15 22:35:00
X,2020-11-15 21:42:00,2020-11-15 22:38:00
Z,2020-11-15 22:32:00,2020-11-15 22:46:00
X,2020-11-15 23:07:00,2020-11-15 23:22:00
Y,2020-11-15 23:42:00,2020-11-16 00:39:00
Z,2020-11-15 23:56:00,2020-11-16 00:18:00
X,2020-11-15 23:57:00,2020-11-16 00:54:00
Z,2020-11-16 00:43:00,2020-11-16 01:04:00
Y,2020-11-16 00:58:00,2020-11-16 01:58:00
Z,2020-11-16 01:15:00,2020-11-16 01:30:00
X,2020-11-16 01:25:00,2020-11-16 01:40:00
X,2020-11-16 02:18:00,2020-11-16 03:17:00
Y,2020-11-16 02:29:00,2020-11-16 03:18:00
Z,2020-11-16 02:54:00,2020-11-16 03:53:00
Y,2020-11-16 03:46:00,2020-11-16 04:43:00
X,2020-11-16 03:54:00,2020-11-16 04:43:00
Z,2020-11-16 04:49:00,2020-11-16 05:13:00
X,2020-11-16 04:55:00,2020-11-16 05:43:00
Y,2020-11-16 05:32:00,2020-11-16 05:47:00
Z,2020-11-16 05:51:00,2020-11-16 06:47:00
X,2020-11-16 06:13:00,2020-11-16 07:09:00
Y,2020-11-16 06:18:00,2020-11-16 07:14:00
Z,2020-11-16 07:05:00,2020-11-16 08:01:00
Y,2020-11-16 08:24:00,2020-11-16 09:20:00
X,2020-11-16 08:28:00,2020-11-16 09:17:00
Z,2020-11-16 08:34:00,2020-11-16 08:58:00
Z,2020-11-16 09:17:00,2020-11-16 10:13:00
X,2020-11-16 09:44:00,2020-11-16 10:40:00
Y,2020-11-16 10:03:00,2020-11-16 10:59:00
X,2020-11-16 11:04:00,2020-11-16 12:00:00
Z,2020-11-16 11:05:00,2020-11-16 12:01:00
Y,2020-11-16 11:42:00,2020-11-16 12:42:00
Z,2020-11-16 12:23:00,2020-11-16 13:19:00
X,2020-11-16 12:25:00,2020-11-16 13:21:00
Y,2020-11-16 13:02:00,2020-11-16 13:58:00
Z,2020-11-16 13:38:00,2020-11-16 14:27:00
X,2020-11-16 14:05:00,2020-11-16 14:20:00
Y,2020-11-16 14:33:00,2020-11-16 15:22:00
Z,2020-11-16 14:44:00,2020-11-16 15:40:00
Z,2020-11-16 15:51:00,2020-11-16 16:41:00
X,2020-11-16 15:53:00,2020-11-16 16:50:00
Y,2020-11-16 15:56:00,2020-11-16 16:11:00
X,2020-11-16 17:14:00,2020-11-16 17:35:00
Z,2020-11-16 17:15:00,2020-11-16 18:14:00
Y,2020-11-16 17:39:00,2020-11-16 18:39:00
X,2020-11-16 17:46:00,2020-11-16 18:35:00
Z,2020-11-16 18:33:00,2020-11-16 19:32:00
Y,2020-11-16 18:50:00,2020-11-16 19:39:00
X,2020-11-16 18:51:00,2020-11-16 19:12:00
X,2020-11-16 19:27:00,2020-11-16 20:23:00
Y,2020-11-16 20:06:00,2020-11-16 21:02:00
X,2020-11-16 20:53:00,2020-11-16 21:18:00
Y,2020-11-16 21:29:00,2020-11-16 22:38:00
X,2020-11-16 21:35:00,2020-11-16 21:56:00
Z,2020-11-16 21:58:00,2020-11-16 22:57:00
X,2020-11-16 22:11:00,2020-11-16 23:07:00
Y,2020-11-16 22:58:00,2020-11-16 23:55:00
Z,2020-11-16 23:40:00,2020-11-17 00:40:00
X,2020-11-16 23:50:00,2020-11-17 00:39:00
Y,2020-11-17 00:18:00,2020-11-17 01:14:00
Z,2020-11-17 00:58:00,2020-11-17 01:54:00
X,2020-11-17 01:01:00,2020-11-17 01:26:00
Y,2020-11-17 01:37:00,2020-11-17 02:27:00
Z,2020-11-17 02:10:00,2020-11-17 02:31:00
X,2020-11-17 02:14:00,2020-11-17 02:29:00
Z,2020-11-17 02:42:00,2020-11-17 03:39:00
X,2020-11-17 02:45:00,2020-11-17 04:01:00
Y,2020-11-17 03:03:00,2020-11-17 03:42:00
Y,2020-11-17 03:53:00,2020-11-17 04:50:00
Z,2020-11-17 04:12:00,2020-11-17 05:08:00
X,2020-11-17 05:14:00,2020-11-17 06:13:00
Y,2020-11-17 05:40:00,2020-11-17 05:55:00
Z,2020-11-17 05:57:00,2020-11-17 06:46:00
Y,2020-11-17 06:21:00,2020-11-17 07:20:00
Z,2020-11-17 07:10:00,2020-11-17 08:06:00
X,2020-11-17 07:19:00,2020-11-17 08:16:00
Z,2020-11-17 08:23:00,2020-11-17 08:45:00
Y,2020-11-17 09:36:00,2020-11-17 10:26:00
X,2020-11-17 10:03:00,2020-11-17 10:18:00
Z,2020-11-17 10:29:00,2020-11-17 11:19:00
Y,2020-11-17 11:18:00,2020-11-17 12:14:00
X,2020-11-17 11:22:00,2020-11-17 12:18:00
Z,2020-11-17 12:38:00,2020-11-17 13:03:00
Y,2020-11-17 12:39:00,2020-11-17 13:36:00
Z,2020-11-17 13:14:00,2020-11-17 14:10:00
X,2020-11-17 13:17:00,2020-11-17 14:14:00
X,2020-11-17 14:29:00,2020-11-17 15:18:00
Z,2020-11-17 14:29:00,2020-11-17 15:25:00
Y,2020-11-17 14:29:00,2020-11-17 14:44:00
Y,2020-11-17 15:15:00,2020-11-17 16:05:00
Z,2020-11-17 15:45:00,2020-11-17 16:44:00
Z,2020-11-17 16:56:00,2020-11-17 17:53:00
X,2020-11-17 17:15:00,2020-11-17 18:11:00
Y,2020-11-17 17:23:00,2020-11-17 18:19:00
Z,2020-11-17 18:04:00,2020-11-17 18:53:00
X,2020-11-17 18:22:00,2020-11-17 18:37:00
Y,2020-11-17 18:51:00,2020-11-17 19:50:00
Z,2020-11-17 19:20:00,2020-11-17 19:45:00
Z,2020-11-17 20:07:00,2020-11-17 21:06:00
Y,2020-11-17 20:14:00,2020-11-17 21:10:00
X,2020-11-17 20:57:00,2020-11-17 21:46:00
Z,2020-11-17 21:22:00,2020-11-17 21:47:00
Y,2020-11-17 22:00:00,2020-11-17 22:56:00
X,2020-11-17 22:16:00,2020-11-17 23:13:00
Z,2020-11-17 23:05:00,2020-11-18 00:01:00
Y,2020-11-17 23:16:00,2020-11-17 23:31:00
X,2020-11-17 23:37:00,2020-11-17 23:52:00
Y,2020-11-18 00:05:00,2020-11-18 01:15:00
Z,2020-11-18 00:21:00,2020-11-18 01:20:00
X,2020-11-18 01:04:00,2020-11-18 02:10:00
Y,2020-11-18 01:19:00,2020-11-18 01:34:00
Z,2020-11-18 01:39:00,2020-11-18 02:38:00
Y,2020-11-18 01:59:00,2020-11-18 02:55:00
X,2020-11-18 02:16:00,2020-11-18 02:30:00
X,2020-11-18 02:54:00,2020-11-18 03:51:00
Y,2020-11-18 03:12:00,2020-11-18 04:11:00
Z,2020-11-18 03:34:00,2020-11-18 04:33:00
Y,2020-11-18 04:47:00,2020-11-18 05:43:00
Z,2020-11-18 05:05:00,2020-11-18 06:01:00
X,2020-11-18 05:49:00,2020-11-18 06:45:00
Y,2020-11-18 06:06:00,2020-11-18 07:03:00
Z,2020-11-18 06:12:00,2020-11-18 07:11:00
X,2020-11-18 07:01:00,2020-11-18 07:57:00
Y,2020-11-18 07:19:00,2020-11-18 08:18:00
X,2020-11-18 08:08:00,2020-11-18 09:04:00
Y,2020-11-18 08:35:00,2020-11-18 09:31:00
Z,2020-11-18 08:36:00,2020-11-18 09:26:00
X,2020-11-18 09:15:00,2020-11-18 10:15:00
Y,2020-11-18 09:49:00,2020-11-18 10:45:00
Z,2020-11-18 10:46:00,2020-11-18 11:42:00
Y,2020-11-18 11:02:00,2020-11-18 11:59:00
X,2020-11-18 11:25:00,2020-11-18 12:24:00
Z,2020-11-18 12:03:00,2020-11-18 12:59:00
X,2020-11-18 12:35:00,2020-11-18 13:32:00
Y,2020-11-18 12:57:00,2020-11-18 13:53:00
Z,2020-11-18 13:30:00,2020-11-18 14:26:00
X,2020-11-18 13:55:00,2020-11-18 14:10:00
Z,2020-11-18 14:43:00,2020-11-18 15:05:00
Y,2020-11-18 14:45:00,2020-11-18 15:44:00
Z,2020-11-18 15:27:00,2020-11-18 16:24:00
Y,2020-11-18 16:26:00,2020-11-18 17:23:00
X,2020-11-18 16:35:00,2020-11-18 16:56:00
Z,2020-11-18 16:47:00,2020-11-18 17:08:00
Z,2020-11-18 17:19:00,2020-11-18 18:15:00
Y,2020-11-18 17:34:00,2020-11-18 18:31:00
X,2020-11-18 18:27:00,2020-11-18 19:23:00
Z,2020-11-18 18:47:00,2020-11-18 19:48:00
Y,2020-11-18 19:23:00,2020-11-18 20:19:00
