asset,start,end
Y,11/11/2020 13:21,11/11/2020 14:17
Z,11/11/2020 13:47,11/11/2020 14:47
Y,11/11/2020 15:02,11/11/2020 15:58
X,11/11/2020 15:09,11/11/2020 16:05
Z,11/11/2020 15:26,11/11/2020 15:51
Y,11/11/2020 16:27,11/11/2020 17:26
Z,11/11/2020 16:46,11/11/2020 17:42
X,11/11/2020 17:29,11/11/2020 18:26
Z,11/11/2020 17:53,11/11/2020 18:52
Y,11/11/2020 18:15,11/11/2020 19:04
X,11/11/2020 18:37,11/11/2020 19:34
Z,11/11/2020 19:46,11/11/2020 20:42
Y,11/11/2020 20:06,11/11/2020 21:03
Z,11/11/2020 20:53,11/11/2020 21:43
Y,11/11/2020 21:24,11/11/2020 22:13
X,11/11/2020 21:43,11/11/2020 22:39
Z,11/11/2020 21:58,11/11/2020 22:23
Z,11/11/2020 22:54,11/11/2020 23:43
Y,11/11/2020 23:14,12/11/2020 0:13
Z,11/11/2020 23:55,12/11/2020 0:52
X,12/11/2020 0:20,12/11/2020 1:17
X,12/11/2020 1:28,12/11/2020 2:17
Y,12/11/2020 1:36,12/11/2020 2:27
Z,12/11/2020 1:58,12/11/2020 2:54
X,12/11/2020 2:28,12/11/2020 3:18
Y,12/11/2020 3:13,12/11/2020 3:35
Z,12/11/2020 3:42,12/11/2020 4:38
Y,12/11/2020 3:57,12/11/2020 4:56
Y,12/11/2020 5:24,12/11/2020 6:23
X,12/11/2020 5:34,12/11/2020 6:30
Z,12/11/2020 6:59,12/11/2020 7:58
Y,12/11/2020 7:11,12/11/2020 7:32
X,12/11/2020 7:59,12/11/2020 8:56
Z,12/11/2020 8:15,12/11/2020 9:05
Y,12/11/2020 8:50,12/11/2020 9:39
Z,12/11/2020 9:55,12/11/2020 10:51
X,12/11/2020 10:20,12/11/2020 11:16
Y,12/11/2020 10:26,12/11/2020 11:23
Z,12/11/2020 11:21,12/11/2020 12:17
X,12/11/2020 12:27,12/11/2020 13:06
Y,12/11/2020 12:33,12/11/2020 13:30
Z,12/11/2020 13:29,12/11/2020 14:26
Y,12/11/2020 13:57,12/11/2020 14:54
X,12/11/2020 14:25,12/11/2020 15:21
Z,12/11/2020 15:02,12/11/2020 16:01
Y,12/11/2020 15:05,12/11/2020 16:04
X,12/11/2020 15:32,12/11/2020 16:21
Y,12/11/2020 16:15,12/11/2020 17:05
Z,12/11/2020 16:27,12/11/2020 17:16
Y,12/11/2020 17:16,12/11/2020 18:15
Z,12/11/2020 17:41,12/11/2020 18:37
Y,12/11/2020 18:37,12/11/2020 19:34
Z,12/11/2020 19:03,12/11/2020 19:52
X,12/11/2020 19:29,12/11/2020 20:25
Z,12/11/2020 20:16,12/11/2020 21:15
Y,12/11/2020 20:42,12/11/2020 21:38
X,12/11/2020 20:42,12/11/2020 20:57
Z,12/11/2020 21:54,12/11/2020 22:43
Y,12/11/2020 22:02,12/11/2020 22:51
X,12/11/2020 22:04,12/11/2020 23:00
X,12/11/2020 23:13,13/11/2020 0:09
Y,12/11/2020 23:14,13/11/2020 0:10
Z,13/11/2020 0:04,13/11/2020 1:10
Y,13/11/2020 0:21,13/11/2020 1:20
Z,13/11/2020 1:12,13/11/2020 2:08
X,13/11/2020 1:22,13/11/2020 2:11
Y,13/11/2020 1:48,13/11/2020 2:47
X,13/11/2020 2:22,13/11/2020 3:18
Y,13/11/2020 3:10,13/11/2020 4:07
X,13/11/2020 3:31,13/11/2020 4:27
Z,13/11/2020 3:59,13/11/2020 4:58
X,13/11/2020 5:03,13/11/2020 6:03
Z,13/11/2020 5:09,13/11/2020 5:58
X,13/11/2020 6:14,13/11/2020 6:28
Z,13/11/2020 6:24,13/11/2020 7:14
X,13/11/2020 6:45,13/11/2020 7:44
Y,13/11/2020 7:21,13/11/2020 8:17
Z,13/11/2020 7:29,13/11/2020 8:25
X,13/11/2020 8:04,13/11/2020 9:04
Y,13/11/2020 8:33,13/11/2020 9:11
Y,13/11/2020 9:24,13/11/2020 10:20
X,13/11/2020 9:26,13/11/2020 10:25
Z,13/11/2020 9:32,13/11/2020 10:28
Z,13/11/2020 10:54,13/11/2020 11:53
X,13/11/2020 11:47,13/11/2020 12:43
Y,13/11/2020 12:50,13/11/2020 13:11
X,13/11/2020 12:54,13/11/2020 13:53
Z,13/11/2020 13:16,13/11/2020 14:05
Y,13/11/2020 13:32,13/11/2020 14:28
X,13/11/2020 14:04,13/11/2020 14:53
Z,13/11/2020 14:51,13/11/2020 15:47
Y,13/11/2020 15:31,13/11/2020 16:30
X,13/11/2020 15:50,13/11/2020 16:38
Z,13/11/2020 16:02,13/11/2020 16:58
Y,13/11/2020 16:47,13/11/2020 17:43
X,13/11/2020 17:29,13/11/2020 18:25
Z,13/11/2020 17:41,13/11/2020 18:37
Y,13/11/2020 18:06,13/11/2020 19:02
X,13/11/2020 18:42,13/11/2020 18:56
Z,13/11/2020 19:07,13/11/2020 20:06
X,13/11/2020 19:13,13/11/2020 20:12
X,13/11/2020 20:23,13/11/2020 21:19
Y,13/11/2020 20:32,13/11/2020 21:28
Z,13/11/2020 20:36,13/11/2020 21:33
Z,13/11/2020 21:44,13/11/2020 22:43
Y,13/11/2020 21:44,13/11/2020 22:05
X,13/11/2020 22:11,13/11/2020 23:07
Y,13/11/2020 22:16,13/11/2020 23:13
Z,13/11/2020 23:24,14/11/2020 0:21
X,13/11/2020 23:39,14/11/2020 0:28
Y,13/11/2020 23:44,14/11/2020 0:44
X,14/11/2020 1:16,14/11/2020 2:12
Z,14/11/2020 1:57,14/11/2020 2:35
X,14/11/2020 2:54,14/11/2020 3:50
Y,14/11/2020 3:18,14/11/2020 4:14
X,14/11/2020 4:23,14/11/2020 5:12
X,14/11/2020 5:37,14/11/2020 6:33
Y,14/11/2020 5:39,14/11/2020 6:35
Z,14/11/2020 5:45,14/11/2020 6:41
Y,14/11/2020 6:46,14/11/2020 7:43
Z,14/11/2020 7:00,14/11/2020 7:56
X,14/11/2020 7:34,14/11/2020 8:53
Y,14/11/2020 8:56,14/11/2020 9:52
X,14/11/2020 9:00,14/11/2020 9:39
Z,14/11/2020 9:09,14/11/2020 10:06
X,14/11/2020 9:54,14/11/2020 10:50
Z,14/11/2020 10:50,14/11/2020 12:28
X,14/11/2020 11:01,14/11/2020 11:57
Y,14/11/2020 11:19,14/11/2020 12:19
Z,14/11/2020 12:37,14/11/2020 13:16
X,14/11/2020 13:02,14/11/2020 13:59
Y,14/11/2020 13:23,14/11/2020 14:22
Z,14/11/2020 13:54,14/11/2020 14:53
X,14/11/2020 14:21,14/11/2020 15:17
Z,14/11/2020 15:04,14/11/2020 16:03
Y,14/11/2020 15:21,14/11/2020 16:18
X,14/11/2020 15:29,14/11/2020 16:18
X,14/11/2020 16:31,14/11/2020 17:27
Y,14/11/2020 16:43,14/11/2020 17:39
X,14/11/2020 18:04,14/11/2020 19:00
Y,14/11/2020 18:07,14/11/2020 19:06
Z,14/11/2020 18:09,14/11/2020 19:06
Y,14/11/2020 19:54,14/11/2020 20:43
X,14/11/2020 20:19,14/11/2020 21:15
Y,14/11/2020 20:54,14/11/2020 21:51
X,14/11/2020 21:31,14/11/2020 22:57
Z,14/11/2020 21:32,14/11/2020 22:31
Y,14/11/2020 22:45,14/11/2020 23:34
Z,14/11/2020 22:54,14/11/2020 23:50
X,14/11/2020 22:59,14/11/2020 23:56
Y,15/11/2020 0:10,15/11/2020 1:06
X,15/11/2020 0:38,15/11/2020 1:37
Z,15/11/2020 1:05,15/11/2020 2:04
Y,15/11/2020 1:17,15/11/2020 2:14
X,15/11/2020 3:04,15/11/2020 3:53
Y,15/11/2020 3:49,15/11/2020 4:45
X,15/11/2020 4:32,15/11/2020 4:47
Y,15/11/2020 5:13,15/11/2020 6:02
Z,15/11/2020 5:27,15/11/2020 6:26
X,15/11/2020 6:12,15/11/2020 7:11
Y,15/11/2020 6:42,15/11/2020 7:26
X,15/11/2020 7:22,15/11/2020 8:37
Z,15/11/2020 7:37,15/11/2020 8:34
Y,15/11/2020 8:09,15/11/2020 9:05
X,15/11/2020 8:39,15/11/2020 9:35
Y,15/11/2020 9:19,15/11/2020 10:08
X,15/11/2020 10:26,15/11/2020 11:15
Y,15/11/2020 11:15,15/11/2020 12:11
X,15/11/2020 11:27,15/11/2020 12:16
Z,15/11/2020 11:47,15/11/2020 12:02
Y,15/11/2020 12:25,15/11/2020 13:22
X,15/11/2020 12:32,15/11/2020 13:32
Z,15/11/2020 13:26,15/11/2020 14:25
X,15/11/2020 13:47,15/11/2020 14:43
Y,15/11/2020 13:49,15/11/2020 14:48
Z,15/11/2020 14:40,15/11/2020 15:37
Y,15/11/2020 15:06,15/11/2020 16:02
X,15/11/2020 15:14,15/11/2020 16:10
Z,15/11/2020 15:53,15/11/2020 16:49
X,15/11/2020 16:56,15/11/2020 17:53
Z,15/11/2020 17:22,15/11/2020 18:21
Y,15/11/2020 17:31,15/11/2020 18:30
X,15/11/2020 18:19,15/11/2020 19:15
Z,15/11/2020 19:13,15/11/2020 20:10
X,15/11/2020 20:09,15/11/2020 21:08
Z,15/11/2020 20:31,15/11/2020 21:27
Y,15/11/2020 20:44,15/11/2020 21:23
Y,15/11/2020 21:39,15/11/2020 22:35
X,15/11/2020 21:42,15/11/2020 22:38
Z,15/11/2020 22:32,15/11/2020 22:46
X,15/11/2020 23:07,15/11/2020 23:22
Y,15/11/2020 23:42,16/11/2020 0:39
Z,15/11/2020 23:56,16/11/2020 0:18
X,15/11/2020 23:57,16/11/2020 0:54
Z,16/11/2020 0:43,16/11/2020 1:04
Y,16/11/2020 0:58,16/11/2020 1:58
Z,16/11/2020 1:15,16/11/2020 1:30
X,16/11/2020 1:25,16/11/2020 1:40
X,16/11/2020 2:18,16/11/2020 3:17
Y,16/11/2020 2:29,16/11/2020 3:18
Z,16/11/2020 2:54,16/11/2020 3:53
Y,16/11/2020 3:46,16/11/2020 4:43
X,16/11/2020 3:54,16/11/2020 4:43
Z,16/11/2020 4:49,16/11/2020 5:13
X,16/11/2020 4:55,16/11/2020 5:43
Y,16/11/2020 5:32,16/11/2020 5:47
Z,16/11/2020 5:51,16/11/2020 6:47
X,16/11/2020 6:13,16/11/2020 7:09
Y,16/11/2020 6:18,16/11/2020 7:14
Z,16/11/2020 7:05,16/11/2020 8:01
Y,16/11/2020 8:24,16/11/2020 9:20
X,16/11/2020 8:28,16/11/2020 9:17
Z,16/11/2020 8:34,16/11/2020 8:58
Z,16/11/2020 9:17,16/11/2020 10:13
X,16/11/2020 9:44,16/11/2020 10:40
Y,16/11/2020 10:03,16/11/2020 10:59
X,16/11/2020 11:04,16/11/2020 12:00
Z,16/11/2020 11:05,16/11/2020 12:01
Y,16/11/2020 11:42,16/11/2020 12:42
Z,16/11/2020 12:23,16/11/2020 13:19
X,16/11/2020 12:25,16/11/2020 13:21
Y,16/11/2020 13:02,16/11/2020 13:58
Z,16/11/2020 13:38,16/11/2020 14:27
X,16/11/2020 14:05,16/11/2020 14:20
Y,16/11/2020 14:33,16/11/2020 15:22
Z,16/11/2020 14:44,16/11/2020 15:40
Z,16/11/2020 15:51,16/11/2020 16:41
X,16/11/2020 15:53,16/11/2020 16:50
Y,16/11/2020 15:56,16/11/2020 16:11
X,16/11/2020 17:14,16/11/2020 17:35
Z,16/11/2020 17:15,16/11/2020 18:14
Y,16/11/2020 17:39,16/11/2020 18:39
X,16/11/2020 17:46,16/11/2020 18:35
Z,16/11/2020 18:33,16/11/2020 19:32
Y,16/11/2020 18:50,16/11/2020 19:39
X,16/11/2020 18:51,16/11/2020 19:12
X,16/11/2020 19:27,16/11/2020 20:23
Y,16/11/2020 20:06,16/11/2020 21:02
X,16/11/2020 20:53,16/11/2020 21:18
Y,16/11/2020 21:29,16/11/2020 22:38
X,16/11/2020 21:35,16/11/2020 21:56
Z,16/11/2020 21:58,16/11/2020 22:57
X,16/11/2020 22:11,16/11/2020 23:07
Y,16/11/2020 22:58,16/11/2020 23:55
Z,16/11/2020 23:40,17/11/2020 0:40
X,16/11/2020 23:50,17/11/2020 0:39
Y,17/11/2020 0:18,17/11/2020 1:14
Z,17/11/2020 0:58,17/11/2020 1:54
X,17/11/2020 1:01,17/11/2020 1:26
Y,17/11/2020 1:37,17/11/2020 2:27
Z,17/11/2020 2:10,17/11/2020 2:31
X,17/11/2020 2:14,17/11/2020 2:29
Z,17/11/2020 2:42,17/11/2020 3:39
X,17/11/2020 2:45,17/11/2020 4:01
Y,17/11/2020 3:03,17/11/2020 3:42
Y,17/11/2020 3:53,17/11/2020 4:50
Z,17/11/2020 4:12,17/11/2020 5:08
X,17/11/2020 5:14,17/11/2020 6:13
Y,17/11/2020 5:40,17/11/2020 5:55
Z,17/11/2020 5:57,17/11/2020 6:46
Y,17/11/2020 6:21,17/11/2020 7:20
Z,17/11/2020 7:10,17/11/2020 8:06
X,17/11/2020 7:19,17/11/2020 8:16
Z,17/11/2020 8:23,17/11/2020 8:45
Y,17/11/2020 9:36,17/11/2020 10:26
X,17/11/2020 10:03,17/11/2020 10:18
Z,17/11/2020 10:29,17/11/2020 11:19
Y,17/11/2020 11:18,17/11/2020 12:14
X,17/11/2020 11:22,17/11/2020 12:18
Z,17/11/2020 12:38,17/11/2020 13:03
Y,17/11/2020 12:39,17/11/2020 13:36
Z,17/11/2020 13:14,17/11/2020 14:10
X,17/11/2020 13:17,17/11/2020 14:14
X,17/11/2020 14:29,17/11/2020 15:18
Z,17/11/2020 14:29,17/11/2020 15:25
Y,17/11/2020 14:29,17/11/2020 14:44
Y,17/11/2020 15:15,17/11/2020 16:05
Z,17/11/2020 15:45,17/11/2020 16:44
Z,17/11/2020 16:56,17/11/2020 17:53
X,17/11/2020 17:15,17/11/2020 18:11
Y,17/11/2020 17:23,17/11/2020 18:19
Z,17/11/2020 18:04,17/11/2020 18:53
X,17/11/2020 18:22,17/11/2020 18:37
Y,17/11/2020 18:51,17/11/2020 19:50
Z,17/11/2020 19:20,17/11/2020 19:45
Z,17/11/2020 20:07,17/11/2020 21:06
Y,17/11/2020 20:14,17/11/2020 21:10
X,17/11/2020 20:57,17/11/2020 21:46
Z,17/11/2020 21:22,17/11/2020 21:47
Y,17/11/2020 22:00,17/11/2020 22:56
X,17/11/2020 22:16,17/11/2020 23:13
Z,17/11/2020 23:05,18/11/2020 0:01
Y,17/11/2020 23:16,17/11/2020 23:31
X,17/11/2020 23:37,17/11/2020 23:52
Y,18/11/2020 0:05,18/11/2020 1:15
Z,18/11/2020 0:21,18/11/2020 1:20
X,18/11/2020 1:04,18/11/2020 2:10
Y,18/11/2020 1:19,18/11/2020 1:34
Z,18/11/2020 1:39,18/11/2020 2:38
Y,18/11/2020 1:59,18/11/2020 2:55
X,18/11/2020 2:16,18/11/2020 2:30
X,18/11/2020 2:54,18/11/2020 3:51
Y,18/11/2020 3:12,18/11/2020 4:11
Z,18/11/2020 3:34,18/11/2020 4:33
Y,18/11/2020 4:47,18/11/2020 5:43
Z,18/11/2020 5:05,18/11/2020 6:01
X,18/11/2020 5:49,18/11/2020 6:45
Y,18/11/2020 6:06,18/11/2020 7:03
Z,18/11/2020 6:12,18/11/2020 7:11
X,18/11/2020 7:01,18/11/2020 7:57
Y,18/11/2020 7:19,18/11/2020 8:18
X,18/11/2020 8:08,18/11/2020 9:04
Y,18/11/2020 8:35,18/11/2020 9:31
Z,18/11/2020 8:36,18/11/2020 9:26
X,18/11/2020 9:15,18/11/2020 10:15
Y,18/11/2020 9:49,18/11/2020 10:45
Z,18/11/2020 10:46,18/11/2020 11:42
Y,18/11/2020 11:02,18/11/2020 11:59
X,18/11/2020 11:25,18/11/2020 12:24
Z,18/11/2020 12:03,18/11/2020 12:59
X,18/11/2020 12:35,18/11/2020 13:32
Y,18/11/2020 12:57,18/11/2020 13:53
Z,18/11/2020 13:30,18/11/2020 14:26
X,18/11/2020 13:55,18/11/2020 14:10
Z,18/11/2020 14:43,18/11/2020 15:05
Y,18/11/2020 14:45,18/11/2020 15:44
Z,18/11/2020 15:27,18/11/2020 16:24
Y,18/11/2020 16:26,18/11/2020 17:23
X,18/11/2020 16:35,18/11/2020 16:56
Z,18/11/2020 16:47,18/11/2020 17:08
Z,18/11/2020 17:19,18/11/2020 18:15
Y,18/11/2020 17:34,18/11/2020 18:31
X,18/11/2020 18:27,18/11/2020 19:23
Z,18/11/2020 18:47,18/11/2020 19:48
Y,18/11/2020 19:23,18/11/2020 20:19
Z,18/11/2020 19:56,18/11/2020 20:35
X,18/11/2020 20:35,18/11/2020 21:31
Z,18/11/2020 21:03,18/11/2020 22:00
X,18/11/2020 21:42,18/11/2020 22:39
Z,18/11/2020 22:13,18/11/2020 23:09
X,18/11/2020 22:50,18/11/2020 23:46
Z,18/11/2020 23:20,19/11/2020 0:17
Y,18/11/2020 23:20,18/11/2020 23:35
X,19/11/2020 0:02,19/11/2020 0:27
Z,19/11/2020 0:28,19/11/2020 1:24
Y,19/11/2020 1:04,19/11/2020 2:01
X,19/11/2020 1:52,19/11/2020 2:48
Z,19/11/2020 2:07,19/11/2020 3:31
Y,19/11/2020 3:02,19/11/2020 4:01
Z,19/11/2020 3:35,19/11/2020 4:31
X,19/11/2020 3:43,19/11/2020 4:39
X,19/11/2020 4:50,19/11/2020 5:46
Y,19/11/2020 5:23,19/11/2020 6:20
Z,19/11/2020 6:05,19/11/2020 7:01
X,19/11/2020 6:16,19/11/2020 7:13
Z,19/11/2020 7:30,19/11/2020 8:26
Y,19/11/2020 7:34,19/11/2020 8:30
X,19/11/2020 7:47,19/11/2020 8:12
Y,19/11/2020 8:41,19/11/2020 9:38
Z,19/11/2020 9:08,19/11/2020 9:23
Z,19/11/2020 9:54,19/11/2020 10:43
Y,19/11/2020 10:45,19/11/2020 11:41
Z,19/11/2020 11:25,19/11/2020 12:22
Y,19/11/2020 12:21,19/11/2020 13:20
Z,19/11/2020 13:07,19/11/2020 14:04
Y,19/11/2020 14:28,19/11/2020 15:25
Z,19/11/2020 15:42,19/11/2020 16:38
Y,19/11/2020 15:54,19/11/2020 17:17
X,19/11/2020 16:31,19/11/2020 17:27
Z,19/11/2020 17:07,19/11/2020 18:03
Y,19/11/2020 17:21,19/11/2020 18:20
X,19/11/2020 17:38,19/11/2020 18:28
Z,19/11/2020 18:25,19/11/2020 19:21
Y,19/11/2020 19:38,19/11/2020 20:37
Z,19/11/2020 20:03,19/11/2020 20:59
X,19/11/2020 21:18,19/11/2020 22:15
Y,19/11/2020 21:51,19/11/2020 22:47
Z,19/11/2020 21:55,19/11/2020 22:51
Y,19/11/2020 23:15,20/11/2020 0:12
Z,19/11/2020 23:21,20/11/2020 0:20
X,19/11/2020 23:56,20/11/2020 0:11
Z,20/11/2020 0:31,20/11/2020 1:20
Y,20/11/2020 0:40,20/11/2020 1:36
X,20/11/2020 1:20,20/11/2020 2:17
Z,20/11/2020 1:41,20/11/2020 2:30
Y,20/11/2020 2:59,20/11/2020 3:56
Z,20/11/2020 3:24,20/11/2020 4:20
X,20/11/2020 3:48,20/11/2020 4:48
Y,20/11/2020 4:14,20/11/2020 5:25
X,20/11/2020 4:59,20/11/2020 5:55
Z,20/11/2020 5:22,20/11/2020 6:18
Y,20/11/2020 5:40,20/11/2020 6:39
Z,20/11/2020 6:35,20/11/2020 7:58
Y,20/11/2020 7:31,20/11/2020 8:27
Z,20/11/2020 8:25,20/11/2020 9:22
Y,20/11/2020 8:48,20/11/2020 9:47
Z,20/11/2020 9:59,20/11/2020 10:24
Z,20/11/2020 10:39,20/11/2020 10:54
Y,20/11/2020 11:02,20/11/2020 11:59
Z,20/11/2020 11:16,20/11/2020 12:12
Z,20/11/2020 12:16,20/11/2020 13:05
Y,20/11/2020 12:27,20/11/2020 13:23
X,20/11/2020 12:51,20/11/2020 13:06
Z,20/11/2020 13:16,20/11/2020 13:31
Y,20/11/2020 13:52,20/11/2020 14:51
Z,20/11/2020 13:57,20/11/2020 14:46
X,20/11/2020 14:11,20/11/2020 15:08
Z,20/11/2020 15:10,20/11/2020 16:06
Z,20/11/2020 16:19,20/11/2020 17:15
Z,20/11/2020 17:26,20/11/2020 18:15
Y,20/11/2020 18:24,20/11/2020 19:13
Z,20/11/2020 18:55,20/11/2020 19:52
X,20/11/2020 19:18,20/11/2020 20:15
Z,20/11/2020 20:24,20/11/2020 21:13
Y,20/11/2020 21:31,20/11/2020 22:20
Z,20/11/2020 21:33,20/11/2020 22:29
X,20/11/2020 22:11,20/11/2020 23:08
Z,20/11/2020 22:41,20/11/2020 23:37
Y,21/11/2020 0:09,21/11/2020 0:58
Z,21/11/2020 0:27,21/11/2020 1:23
Y,21/11/2020 2:08,21/11/2020 3:05
Z,21/11/2020 2:21,21/11/2020 3:10
Y,21/11/2020 3:16,21/11/2020 4:12
X,21/11/2020 3:24,21/11/2020 4:21
Z,21/11/2020 3:33,21/11/2020 4:29
Y,21/11/2020 4:42,21/11/2020 5:39
Z,21/11/2020 4:48,21/11/2020 5:45
X,21/11/2020 5:33,21/11/2020 6:32
Y,21/11/2020 6:05,21/11/2020 7:04
Z,21/11/2020 6:08,21/11/2020 7:04
Y,21/11/2020 7:15,21/11/2020 8:18
X,21/11/2020 8:00,21/11/2020 9:00
Z,21/11/2020 8:10,21/11/2020 9:06
Y,21/11/2020 8:40,21/11/2020 9:36
Z,21/11/2020 9:46,21/11/2020 10:45
X,21/11/2020 10:24,21/11/2020 11:20
Y,21/11/2020 11:00,21/11/2020 11:56
Y,21/11/2020 12:16,21/11/2020 13:15
Z,21/11/2020 12:25,21/11/2020 13:22
X,21/11/2020 12:46,21/11/2020 13:45
Z,21/11/2020 13:33,21/11/2020 14:29
X,21/11/2020 14:10,21/11/2020 15:07
Y,21/11/2020 14:48,21/11/2020 15:45
Z,21/11/2020 15:27,21/11/2020 16:23
X,21/11/2020 16:40,21/11/2020 17:37
Y,21/11/2020 17:39,21/11/2020 18:35
X,21/11/2020 17:48,21/11/2020 18:47
Z,21/11/2020 18:37,21/11/2020 19:33
Y,21/11/2020 18:53,21/11/2020 19:49
X,21/11/2020 19:15,21/11/2020 20:05
Z,21/11/2020 19:44,21/11/2020 20:40
Y,21/11/2020 20:48,21/11/2020 21:37
X,21/11/2020 21:12,21/11/2020 22:12
Z,21/11/2020 21:16,21/11/2020 22:05
X,21/11/2020 22:58,21/11/2020 23:55
Y,21/11/2020 23:19,22/11/2020 0:15
Z,21/11/2020 23:38,22/11/2020 0:37
X,22/11/2020 0:11,22/11/2020 1:10
Z,22/11/2020 0:53,22/11/2020 1:17
Y,22/11/2020 1:07,22/11/2020 1:56
X,22/11/2020 1:21,22/11/2020 2:20
Z,22/11/2020 1:42,22/11/2020 2:41
X,22/11/2020 2:43,22/11/2020 3:39
Y,22/11/2020 3:38,22/11/2020 4:28
Z,22/11/2020 3:43,22/11/2020 4:40
X,22/11/2020 4:18,22/11/2020 5:07
Z,22/11/2020 4:51,22/11/2020 5:29
X,22/11/2020 6:18,22/11/2020 7:15
Y,22/11/2020 7:10,22/11/2020 7:31
Z,22/11/2020 8:08,22/11/2020 9:07
Y,22/11/2020 8:21,22/11/2020 9:17
Y,22/11/2020 9:47,22/11/2020 10:12
X,22/11/2020 9:52,22/11/2020 10:51
Y,22/11/2020 10:39,22/11/2020 11:29
Z,22/11/2020 11:14,22/11/2020 12:11
Y,22/11/2020 11:57,22/11/2020 12:53
Z,22/11/2020 12:34,22/11/2020 13:30
X,22/11/2020 13:14,22/11/2020 14:10
Z,22/11/2020 13:55,22/11/2020 14:52
Y,22/11/2020 14:15,22/11/2020 15:11
X,22/11/2020 15:04,22/11/2020 16:00
Y,22/11/2020 15:22,22/11/2020 16:19
Z,22/11/2020 16:04,22/11/2020 16:29
X,22/11/2020 16:23,22/11/2020 17:19
Y,22/11/2020 17:32,22/11/2020 18:20
Z,22/11/2020 18:04,22/11/2020 18:18
X,22/11/2020 18:15,22/11/2020 19:11
Y,22/11/2020 18:32,22/11/2020 19:21
Y,22/11/2020 19:38,22/11/2020 20:37
Z,22/11/2020 20:10,22/11/2020 21:06
X,22/11/2020 20:39,22/11/2020 21:35
Y,22/11/2020 21:06,22/11/2020 22:03
Z,22/11/2020 21:17,22/11/2020 22:13
X,22/11/2020 21:53,22/11/2020 22:49
Z,22/11/2020 22:24,22/11/2020 23:21
Y,22/11/2020 22:32,22/11/2020 23:28
X,22/11/2020 23:20,23/11/2020 0:16
Y,22/11/2020 23:47,23/11/2020 0:44
Z,22/11/2020 23:53,23/11/2020 0:52
X,23/11/2020 0:27,23/11/2020 1:24
Z,23/11/2020 1:03,23/11/2020 2:00
Y,23/11/2020 1:20,23/11/2020 2:09
X,23/11/2020 1:40,23/11/2020 2:19
Z,23/11/2020 2:11,23/11/2020 3:07
Y,23/11/2020 2:20,23/11/2020 3:19
X,23/11/2020 2:42,23/11/2020 3:31
X,23/11/2020 3:46,23/11/2020 4:43
Z,23/11/2020 4:00,23/11/2020 4:39
Y,23/11/2020 4:32,23/11/2020 5:22
Z,23/11/2020 5:06,23/11/2020 6:02
Y,23/11/2020 5:33,23/11/2020 6:32
X,23/11/2020 5:40,23/11/2020 6:37
Z,23/11/2020 6:16,23/11/2020 7:16
Y,23/11/2020 6:52,23/11/2020 7:48
X,23/11/2020 6:54,23/11/2020 7:50
Z,23/11/2020 7:27,23/11/2020 8:23
X,23/11/2020 8:04,23/11/2020 8:53
Z,23/11/2020 8:34,23/11/2020 9:31
Y,23/11/2020 8:53,23/11/2020 9:42
Z,23/11/2020 9:42,23/11/2020 10:41
X,23/11/2020 9:58,23/11/2020 10:57
Z,23/11/2020 11:05,23/11/2020 11:44
Y,23/11/2020 11:17,23/11/2020 11:55
Y,23/11/2020 12:11,23/11/2020 13:08
Z,23/11/2020 12:13,23/11/2020 13:09
X,23/11/2020 12:34,23/11/2020 13:33
Y,23/11/2020 13:25,23/11/2020 14:21
X,23/11/2020 13:46,23/11/2020 14:54
Y,23/11/2020 14:43,23/11/2020 15:42
Z,23/11/2020 15:45,23/11/2020 16:34
Y,23/11/2020 16:05,23/11/2020 16:54
X,23/11/2020 16:19,23/11/2020 17:09
Y,23/11/2020 17:15,23/11/2020 18:11
X,23/11/2020 17:20,23/11/2020 18:17
Z,23/11/2020 17:59,23/11/2020 18:58
Y,23/11/2020 18:28,23/11/2020 19:24
X,23/11/2020 18:53,23/11/2020 19:49
Z,23/11/2020 19:34,23/11/2020 20:31
X,23/11/2020 20:10,23/11/2020 21:06
Y,23/11/2020 20:40,23/11/2020 21:37
Z,23/11/2020 20:46,23/11/2020 21:01
X,23/11/2020 21:22,23/11/2020 22:18
Z,23/11/2020 21:27,23/11/2020 22:24
Y,23/11/2020 22:16,23/11/2020 22:54
Z,23/11/2020 22:49,23/11/2020 23:45
Y,23/11/2020 23:16,24/11/2020 0:15
X,23/11/2020 23:25,24/11/2020 0:22
Z,24/11/2020 0:02,24/11/2020 0:17
Y,24/11/2020 0:30,24/11/2020 1:26
X,24/11/2020 0:37,24/11/2020 1:36
Z,24/11/2020 1:24,24/11/2020 2:20
Z,24/11/2020 2:32,24/11/2020 3:28
Y,24/11/2020 2:55,24/11/2020 3:52
X,24/11/2020 3:49,24/11/2020 4:04
Z,24/11/2020 4:08,24/11/2020 5:04
Y,24/11/2020 4:19,24/11/2020 5:07
X,24/11/2020 4:30,24/11/2020 5:29
Z,24/11/2020 5:26,24/11/2020 6:25
Y,24/11/2020 5:37,24/11/2020 6:33
X,24/11/2020 6:03,24/11/2020 6:25
Z,24/11/2020 6:40,24/11/2020 7:36
Y,24/11/2020 6:51,24/11/2020 7:50
X,24/11/2020 6:55,24/11/2020 7:54
Z,24/11/2020 7:51,24/11/2020 8:39
Y,24/11/2020 8:22,24/11/2020 9:18
X,24/11/2020 8:24,24/11/2020 9:23
