check_in,check_out,adults,children,reserved_room_type,assigned_room_type
2016-10-09 15:07:00,2016-10-12 09:57:00,2,0,E,E
2016-10-11 19:22:00,2016-10-12 08:57:00,2,0,D,D
2016-10-10 15:49:00,2016-10-12 09:28:00,2,0,A,A
2016-10-10 16:06:00,2016-10-12 09:25:00,2,0,A,A
2016-10-10 14:59:00,2016-10-12 09:20:00,1,0,A,A
2016-10-11 17:19:00,2016-10-12 09:54:00,2,0,E,F
2016-10-05 16:57:00,2016-10-12 08:39:00,2,0,D,D
2016-10-11 14:22:00,2016-10-12 05:21:00,1,0,A,F
2016-10-11 15:41:00,2016-10-12 08:45:00,1,0,A,A
2016-10-11 17:09:00,2016-10-12 07:07:00,2,0,A,A
2016-10-11 14:57:00,2016-10-12 10:00:00,2,0,A,A
2016-10-05 14:45:00,2016-10-12 09:31:00,1,0,A,A
2016-10-10 14:05:00,2016-10-12 07:58:00,2,0,A,A
2016-10-11 16:26:00,2016-10-12 07:32:00,1,0,A,A
2016-10-11 17:06:00,2016-10-12 10:05:00,2,0,A,A
2016-10-12 14:44:00,2016-10-14 10:30:00,2,0,F,F
2016-10-10 14:38:00,2016-10-12 09:25:00,2,0,D,D
2016-10-05 17:11:00,2016-10-12 09:44:00,2,0,E,E
2016-10-05 19:41:00,2016-10-12 08:35:00,2,0,E,E
2016-10-09 17:03:00,2016-10-12 06:55:00,1,0,A,A
2016-10-09 15:03:00,2016-10-12 08:47:00,2,0,A,E
2016-10-10 15:58:00,2016-10-12 07:22:00,2,0,D,D
2016-10-10 16:18:00,2016-10-12 07:10:00,2,0,D,D
2016-10-11 17:09:00,2016-10-12 08:49:00,2,0,D,D
2016-10-07 18:10:00,2016-10-12 09:53:00,2,0,D,D
2016-10-10 16:42:00,2016-10-12 07:38:00,2,0,A,A
2016-10-05 15:19:00,2016-10-12 08:32:00,2,0,A,A
2016-10-10 14:40:00,2016-10-12 08:17:00,2,0,A,A
2016-10-02 17:22:00,2016-10-12 09:23:00,2,0,F,F
2016-10-10 20:20:00,2016-10-12 08:27:00,2,0,E,E
2016-10-03 14:05:00,2016-10-13 08:30:00,2,0,A,A
2016-10-09 17:55:00,2016-10-13 08:59:00,2,0,F,F
2016-10-11 17:48:00,2016-10-13 07:50:00,1,0,A,D
2016-10-12 16:31:00,2016-10-13 09:30:00,1,0,A,H
2016-11-02 15:30:00,2016-11-03 06:53:00,1,0,A,A
2016-11-22 15:01:00,2016-11-24 08:40:00,1,0,A,D
2016-10-12 15:41:00,2016-10-13 09:15:00,2,0,D,F
2016-10-12 16:38:00,2016-10-13 09:08:00,2,0,D,D
2016-10-13 15:07:00,2016-10-17 08:50:00,2,0,A,D
2016-10-17 16:32:00,2016-10-19 11:11:00,2,0,D,D
2016-10-12 15:46:00,2016-10-13 07:34:00,2,0,D,D
2016-10-13 17:31:00,2016-10-17 09:48:00,2,0,A,D
2016-10-17 15:17:00,2016-10-19 09:33:00,2,0,D,D
2016-10-12 14:09:00,2016-10-13 07:36:00,1,0,E,E
2016-10-12 16:13:00,2016-10-13 08:37:00,1,0,E,E
2016-10-12 16:32:00,2016-10-13 07:22:00,1,0,E,E
2016-10-12 17:40:00,2016-10-13 07:29:00,2,0,A,D
2016-10-12 16:38:00,2016-10-13 08:54:00,2,0,E,G
2016-10-12 14:16:00,2016-10-13 09:36:00,2,0,E,E
2016-10-10 15:24:00,2016-10-13 09:19:00,2,0,E,E
2016-10-11 19:08:00,2016-10-13 09:22:00,2,0,E,E
2016-10-12 14:55:00,2016-10-13 09:11:00,2,0,G,G
2016-10-11 17:14:00,2016-10-13 07:32:00,2,0,E,F
2016-10-09 17:50:00,2016-10-14 08:51:00,2,0,F,G
2016-10-11 17:33:00,2016-10-14 09:52:00,1,0,A,C
2016-10-13 15:29:00,2016-10-14 09:29:00,1,0,A,F
2016-10-13 17:26:00,2016-10-14 09:34:00,2,0,F,F
2016-10-13 15:18:00,2016-10-14 08:12:00,2,0,E,E
2016-10-13 17:24:00,2016-10-14 11:21:00,2,0,E,E
2016-10-13 14:14:00,2016-10-14 09:41:00,1,0,A,F
2016-09-30 15:20:00,2016-10-14 09:42:00,2,0,E,E
2016-10-04 14:42:00,2016-10-14 08:45:00,2,0,E,E
2016-10-04 15:26:00,2016-10-14 08:17:00,2,0,E,E
2016-10-13 15:08:00,2016-10-14 06:05:00,2,0,D,D
2016-10-10 15:02:00,2016-10-14 07:12:00,2,2,G,G
2016-10-08 18:04:00,2016-10-15 08:45:00,1,0,A,D
2016-10-08 14:44:00,2016-10-15 08:18:00,1,0,A,D
2016-10-08 15:39:00,2016-10-15 08:46:00,2,0,D,D
2016-10-08 18:37:00,2016-10-15 07:54:00,1,0,A,D
2016-10-08 14:07:00,2016-10-15 08:36:00,2,0,D,F
2016-10-08 14:19:00,2016-10-15 09:07:00,2,0,D,D
2016-10-08 19:11:00,2016-10-15 07:26:00,2,0,D,D
2016-10-08 18:18:00,2016-10-15 08:09:00,2,0,D,D
2016-10-08 14:31:00,2016-10-15 09:16:00,2,0,D,D
2016-10-08 16:43:00,2016-10-15 08:39:00,2,0,D,D
2016-10-08 16:43:00,2016-10-15 08:40:00,1,0,A,D
2016-10-11 15:47:00,2016-10-15 08:37:00,2,0,E,E
2016-10-11 17:30:00,2016-10-16 09:30:00,1,0,D,E
2016-10-15 17:00:00,2016-10-16 08:30:00,1,0,A,D
2016-10-15 14:15:00,2016-10-16 10:21:00,1,0,A,D
2016-10-12 16:16:00,2016-10-16 09:05:00,2,0,A,A
2016-10-12 16:13:00,2016-10-16 07:38:00,2,0,A,A
2016-10-08 16:36:00,2016-10-16 11:06:00,1,0,A,A
2016-10-08 19:10:00,2016-10-16 08:22:00,2,0,A,D
2016-10-12 14:57:00,2016-10-16 07:56:00,1,0,A,A
2016-10-12 14:45:00,2016-10-16 05:39:00,1,0,A,A
2016-10-12 19:16:00,2016-10-16 09:15:00,3,0,A,C
2016-10-12 14:23:00,2016-10-16 11:28:00,1,0,A,A
2016-10-09 14:00:00,2016-10-16 09:46:00,2,0,D,D
2016-10-09 14:19:00,2016-10-16 09:33:00,2,0,D,D
2016-10-12 16:08:00,2016-10-16 07:18:00,3,0,A,C
2016-10-12 17:59:00,2016-10-16 07:33:00,2,0,A,D
2016-10-15 15:37:00,2016-10-16 08:27:00,2,0,D,D
2016-10-12 18:35:00,2016-10-16 07:43:00,2,0,A,D
2016-10-16 16:06:00,2016-10-17 09:15:00,2,0,A,H
2016-10-11 17:20:00,2016-10-16 09:58:00,1,0,A,A
2016-10-16 14:01:00,2016-10-17 09:10:00,1,0,A,A
2016-10-12 15:37:00,2016-10-17 07:51:00,2,0,A,C
2016-10-12 14:14:00,2016-10-17 09:13:00,1,0,A,A
2016-10-14 14:11:00,2016-10-17 08:23:00,2,0,E,E
2016-10-14 14:46:00,2016-10-17 08:21:00,2,0,E,G
2016-10-12 14:35:00,2016-10-17 07:13:00,2,0,A,A
2016-10-12 16:34:00,2016-10-17 09:42:00,1,0,A,A
2016-10-12 15:34:00,2016-10-17 08:18:00,1,0,A,A
2016-10-12 16:41:00,2016-10-17 09:16:00,1,0,A,A
2016-10-12 17:40:00,2016-10-17 09:22:00,2,0,A,A
2016-10-12 14:03:00,2016-10-17 09:45:00,2,0,A,A
2016-10-12 16:57:00,2016-10-17 08:11:00,2,0,A,C
2016-10-12 16:24:00,2016-10-17 08:17:00,1,0,A,A
2016-10-12 14:55:00,2016-10-17 08:08:00,2,0,A,A
2016-10-12 16:07:00,2016-10-17 09:54:00,2,0,A,A
2016-10-12 16:02:00,2016-10-17 09:08:00,2,0,A,A
2016-10-08 15:40:00,2016-10-17 08:06:00,2,0,A,C
2016-10-16 14:56:00,2016-10-17 09:44:00,2,0,A,A
2016-10-16 16:17:00,2016-10-17 08:48:00,2,0,D,D
2016-10-12 17:38:00,2016-10-17 11:09:00,2,0,A,A
2016-10-13 15:23:00,2016-10-17 09:18:00,2,0,A,C
2016-10-15 16:33:00,2016-10-17 06:03:00,2,0,H,H
2016-10-11 15:33:00,2016-10-17 09:21:00,3,0,A,D
2016-10-15 17:26:00,2016-10-17 07:34:00,2,0,D,D
2016-10-12 13:59:00,2016-10-17 07:49:00,2,0,A,A
2016-10-13 15:35:00,2016-10-17 09:17:00,2,0,A,A
2016-10-14 14:42:00,2016-10-17 08:12:00,2,0,E,F
2016-10-13 14:11:00,2016-10-17 09:38:00,2,0,A,E
2016-10-17 14:50:00,2016-10-18 06:38:00,2,0,A,A
2016-10-12 15:23:00,2016-10-17 08:44:00,2,0,A,D
2016-10-13 15:46:00,2016-10-17 07:03:00,2,0,A,A
2016-10-16 14:45:00,2016-10-17 09:12:00,1,0,A,A
2016-10-12 15:19:00,2016-10-17 08:12:00,1,0,A,A
2016-10-08 15:27:00,2016-10-17 09:15:00,2,0,D,I
2016-10-18 15:54:00,2016-10-23 09:25:00,2,0,D,D
2016-10-08 17:06:00,2016-10-18 09:15:00,2,0,F,F
2016-10-04 14:34:00,2016-10-18 08:50:00,2,0,D,D
2016-10-10 16:14:00,2016-10-18 08:13:00,2,0,A,C
2016-10-17 18:07:00,2016-10-18 07:17:00,1,0,A,C
2016-10-17 18:13:00,2016-10-18 09:30:00,1,0,A,A
2016-10-15 17:29:00,2016-10-18 09:28:00,2,0,A,D
2016-10-11 18:15:00,2016-10-18 06:00:00,2,0,A,C
2016-10-11 16:06:00,2016-10-18 09:36:00,2,0,D,D
2016-10-11 16:06:00,2016-10-18 06:54:00,2,0,E,E
2016-10-11 14:14:00,2016-10-18 08:20:00,2,0,E,E
2016-10-11 14:11:00,2016-10-18 09:47:00,1,0,A,A
2016-10-11 16:23:00,2016-10-18 07:09:00,2,0,E,E
2016-10-11 14:08:00,2016-10-18 09:03:00,1,0,A,A
2016-10-10 16:56:00,2016-10-18 08:56:00,1,0,A,A
2016-10-16 16:20:00,2016-10-18 08:11:00,2,0,A,A
2016-10-17 19:18:00,2016-10-18 09:09:00,2,0,A,A
2016-10-11 15:28:00,2016-10-18 07:17:00,2,0,E,E
2016-10-15 16:19:00,2016-10-18 09:11:00,2,0,D,D
2016-10-17 15:40:00,2016-10-18 09:22:00,2,0,D,E
2016-10-17 18:09:00,2016-10-18 08:41:00,2,0,A,A
2016-10-17 14:43:00,2016-10-18 09:32:00,2,0,A,A
2016-10-18 19:29:00,2016-10-19 07:55:00,2,0,A,A
2016-10-18 16:09:00,2016-10-19 07:18:00,1,0,A,E
2016-10-18 15:44:00,2016-10-19 05:41:00,1,0,A,E
2016-10-18 14:03:00,2016-10-19 07:28:00,1,0,D,D
2016-10-12 17:55:00,2016-10-19 09:26:00,2,0,A,A
2016-10-12 17:55:00,2016-10-19 08:31:00,1,0,A,A
2016-10-17 16:55:00,2016-10-19 09:49:00,1,0,A,A
2016-10-18 15:01:00,2016-10-19 09:29:00,1,0,A,A
2016-10-20 14:57:00,2016-10-21 09:42:00,1,0,A,D
2016-10-18 17:40:00,2016-10-19 08:00:00,2,0,A,C
2016-10-18 14:40:00,2016-10-19 07:52:00,2,0,A,A
2016-10-18 14:03:00,2016-10-19 10:00:00,2,0,A,A
2016-10-18 14:27:00,2016-10-19 09:23:00,2,0,A,A
2016-10-18 16:40:00,2016-10-19 08:00:00,1,0,A,A
2016-10-18 17:39:00,2016-10-19 08:27:00,2,0,A,A
2016-10-18 14:15:00,2016-10-19 09:18:00,2,0,A,A
2016-10-18 15:06:00,2016-10-19 09:48:00,2,0,A,A
2016-10-18 15:37:00,2016-10-19 09:26:00,2,0,A,A
2016-10-18 15:07:00,2016-10-19 07:52:00,2,0,A,A
2016-10-18 15:42:00,2016-10-19 09:55:00,2,0,A,C
2016-10-18 14:25:00,2016-10-19 09:59:00,2,0,A,A
2016-10-18 15:05:00,2016-10-19 09:46:00,2,0,A,A
2016-10-17 18:01:00,2016-10-19 07:39:00,2,0,A,A
2016-10-19 16:10:00,2016-10-20 09:24:00,2,0,A,A
2016-10-15 14:13:00,2016-10-19 09:45:00,2,0,A,D
2016-10-18 17:10:00,2016-10-19 08:39:00,1,0,A,A
2016-10-18 15:49:00,2016-10-19 09:38:00,2,0,A,A
2016-10-18 14:12:00,2016-10-19 09:02:00,1,0,A,A
2016-10-17 15:45:00,2016-10-19 09:38:00,2,0,A,A
2016-10-17 17:39:00,2016-10-19 07:25:00,2,0,A,A
2016-10-18 15:00:00,2016-10-19 08:46:00,2,0,A,A
2016-10-18 17:32:00,2016-10-19 09:00:00,2,0,G,G
2016-10-16 15:56:00,2016-10-19 08:12:00,2,0,A,A
2016-10-16 16:39:00,2016-10-19 09:59:00,2,0,A,A
2016-10-16 17:50:00,2016-10-19 09:00:00,2,0,A,D
2016-10-16 15:04:00,2016-10-19 08:47:00,2,0,A,D
2016-10-16 15:05:00,2016-10-19 09:57:00,2,0,A,D
2016-10-18 21:21:00,2016-10-19 08:04:00,2,1,A,A
2016-10-11 18:40:00,2016-10-20 09:00:00,2,0,E,E
2016-10-16 15:33:00,2016-10-20 10:34:00,1,0,D,D
2016-10-11 16:32:00,2016-10-20 09:32:00,2,0,E,F
2016-10-13 14:13:00,2016-10-20 08:33:00,2,0,D,D
2016-10-12 14:30:00,2016-10-20 11:05:00,1,0,A,A
2016-10-19 22:42:00,2016-10-20 07:56:00,1,0,A,A
2016-10-19 15:31:00,2016-10-20 08:47:00,1,0,A,A
2016-10-19 14:44:00,2016-10-20 07:41:00,1,0,A,A
2016-10-16 15:34:00,2016-10-20 09:23:00,1,0,D,D
2016-10-19 14:45:00,2016-10-20 10:37:00,1,0,A,A
2016-10-19 15:09:00,2016-10-20 08:16:00,1,0,A,A
2016-10-19 16:46:00,2016-10-20 10:05:00,1,0,A,A
2016-10-16 15:54:00,2016-10-20 10:00:00,1,0,D,D
2016-10-16 17:41:00,2016-10-20 09:15:00,1,0,D,D
2016-10-16 15:09:00,2016-10-20 09:59:00,1,0,D,D
2016-10-16 22:15:00,2016-10-20 09:26:00,1,0,A,A
2016-10-16 16:13:00,2016-10-20 09:03:00,1,0,D,D
2016-10-16 14:02:00,2016-10-20 09:46:00,1,0,A,A
2016-10-16 18:24:00,2016-10-20 08:47:00,1,0,D,D
2016-10-18 16:24:00,2016-10-20 09:35:00,1,0,A,A
2016-10-18 14:03:00,2016-10-20 07:22:00,1,0,A,A
2016-10-18 14:46:00,2016-10-20 09:41:00,1,0,A,B
2016-10-18 14:16:00,2016-10-20 09:10:00,2,0,A,A
2016-10-19 17:24:00,2016-10-20 09:18:00,2,1,A,A
2016-10-20 17:12:00,2016-10-21 08:46:00,2,1,F,F
2016-10-19 18:45:00,2016-10-20 11:03:00,1,0,A,A
2016-10-17 17:35:00,2016-10-20 09:15:00,1,0,A,A
2016-10-17 18:09:00,2016-10-20 08:46:00,1,0,A,A
2016-10-18 17:43:00,2016-10-20 08:55:00,2,0,A,A
2016-10-18 17:22:00,2016-10-20 08:52:00,2,0,A,A
2016-10-18 16:17:00,2016-10-20 09:26:00,2,0,A,A
2016-10-18 14:27:00,2016-10-20 08:46:00,2,0,A,A
2016-10-19 17:05:00,2016-10-20 07:36:00,1,0,A,A
2016-10-16 16:50:00,2016-10-20 07:39:00,2,0,A,D
2016-10-16 19:46:00,2016-10-20 09:13:00,2,0,E,D
2016-10-19 14:10:00,2016-10-20 08:48:00,2,0,D,D
2016-10-16 15:55:00,2016-10-20 09:56:00,2,0,D,D
2016-10-16 14:40:00,2016-10-20 09:54:00,2,0,E,D
2016-10-16 18:51:00,2016-10-20 07:22:00,2,0,E,G
2016-10-19 17:45:00,2016-10-20 08:49:00,1,0,A,A
2016-12-14 14:17:00,2016-12-15 08:50:00,1,0,A,D
2016-10-16 14:16:00,2016-10-20 04:59:00,2,0,E,D
2016-10-16 16:04:00,2016-10-20 08:37:00,1,0,D,D
2016-10-19 16:43:00,2016-10-20 09:09:00,2,0,A,A
2016-10-16 14:16:00,2016-10-20 09:33:00,2,0,E,E
2016-10-17 14:19:00,2016-10-20 09:16:00,2,0,D,E
2016-10-16 14:08:00,2016-10-20 07:06:00,2,0,A,A
2016-10-19 17:03:00,2016-10-20 09:19:00,1,0,A,A
2016-10-13 16:12:00,2016-10-20 09:44:00,2,0,D,D
2016-10-16 14:29:00,2016-10-20 09:40:00,2,0,A,A
2016-10-16 15:10:00,2016-10-20 05:45:00,2,0,A,A
2016-10-16 17:17:00,2016-10-20 06:00:00,2,0,E,E
2016-10-16 15:44:00,2016-10-20 07:52:00,2,0,A,A
2016-10-11 18:04:00,2016-10-20 07:46:00,2,0,E,D
2016-10-18 15:05:00,2016-10-20 09:43:00,2,0,A,A
2016-10-19 18:42:00,2016-10-20 09:44:00,2,0,A,G
2016-10-06 14:51:00,2016-10-20 08:28:00,1,0,A,A
2016-10-16 15:07:00,2016-10-20 07:10:00,2,0,A,A
2016-10-16 14:43:00,2016-10-20 08:42:00,2,0,A,A
2016-10-06 17:08:00,2016-10-20 09:35:00,2,0,D,D
2016-10-19 14:26:00,2016-10-20 09:15:00,2,0,A,E
2016-10-18 15:54:00,2016-10-20 09:16:00,2,0,A,C
2016-10-16 14:06:00,2016-10-20 07:44:00,2,0,D,D
2016-10-19 16:46:00,2016-10-20 08:53:00,2,0,A,A
2016-10-16 14:05:00,2016-10-20 09:42:00,2,0,D,D
2016-10-16 14:13:00,2016-10-20 09:25:00,3,0,A,A
2016-10-16 14:48:00,2016-10-20 07:43:00,2,0,A,A
2016-10-16 14:28:00,2016-10-20 09:19:00,2,0,A,A
2016-10-19 15:01:00,2016-10-20 09:03:00,2,0,A,C
2016-10-21 16:47:00,2016-10-23 08:49:00,2,0,A,A
2016-10-16 14:13:00,2016-10-20 07:51:00,2,0,A,C
2016-10-19 15:39:00,2016-10-21 08:28:00,1,0,A,A
2016-10-14 14:32:00,2016-10-21 08:46:00,1,0,A,E
2016-10-14 15:10:00,2016-10-21 09:47:00,1,0,A,D
2016-10-14 16:45:00,2016-10-21 09:06:00,1,0,A,C
2016-10-16 15:39:00,2016-10-21 09:05:00,2,0,A,A
2016-10-16 17:27:00,2016-10-21 07:32:00,2,0,D,D
2016-10-20 14:18:00,2016-10-21 09:50:00,1,0,A,F
2016-10-20 16:14:00,2016-10-21 09:49:00,1,0,A,D
2016-10-17 15:24:00,2016-10-21 06:59:00,2,0,A,A
2016-10-20 17:02:00,2016-10-21 09:31:00,3,0,H,H
2016-10-18 17:04:00,2016-10-21 08:47:00,1,0,D,D
2016-10-17 15:46:00,2016-10-21 08:08:00,2,0,D,E
2016-10-17 14:52:00,2016-10-21 09:42:00,1,0,A,C
2016-11-28 17:15:00,2016-11-30 09:10:00,1,0,A,D
2016-10-18 15:44:00,2016-10-21 06:58:00,2,0,E,E
2016-10-20 14:22:00,2016-10-21 09:14:00,2,0,E,E
2016-10-20 14:07:00,2016-10-21 09:50:00,3,1,H,H
2016-10-17 14:31:00,2016-10-21 07:03:00,2,0,A,A
2016-10-17 18:33:00,2016-10-21 09:17:00,2,0,D,D
2016-10-20 18:53:00,2016-10-21 09:52:00,2,0,A,D
2016-10-17 16:17:00,2016-10-21 09:37:00,2,0,D,D
2016-10-12 15:48:00,2016-10-21 08:53:00,2,0,F,F
2016-10-17 15:30:00,2016-10-21 09:03:00,2,0,D,E
2016-10-17 15:32:00,2016-10-21 09:29:00,2,0,D,E
2016-10-07 14:54:00,2016-10-21 10:03:00,2,0,A,D
2016-10-11 15:53:00,2016-10-22 10:46:00,2,0,E,E
2016-10-15 15:02:00,2016-10-22 08:44:00,2,0,E,A
2016-10-15 15:31:00,2016-10-22 07:07:00,2,2,G,G
2016-10-18 14:12:00,2016-10-22 09:26:00,1,0,A,A
2016-10-16 19:05:00,2016-10-22 07:47:00,3,0,D,D
2016-10-20 14:16:00,2016-10-22 09:53:00,2,0,D,D
2016-10-21 16:38:00,2016-10-22 07:57:00,2,0,E,E
2016-10-22 14:45:00,2016-10-26 09:48:00,2,0,E,E
2016-10-19 17:33:00,2016-10-22 08:50:00,2,0,D,D
2016-10-19 19:27:00,2016-10-22 08:39:00,2,0,D,D
2016-10-21 15:15:00,2016-10-22 09:52:00,2,0,E,E
2016-10-22 18:40:00,2016-10-26 11:01:00,2,0,E,E
2016-10-16 14:12:00,2016-10-22 08:38:00,2,0,A,A
2016-10-20 18:28:00,2016-10-22 08:43:00,2,0,E,E
2016-12-05 20:12:00,2016-12-06 07:13:00,2,0,A,D
2016-10-18 16:28:00,2016-10-22 08:45:00,2,0,A,C
2016-10-19 16:49:00,2016-10-22 08:31:00,2,0,D,D
2016-10-19 14:41:00,2016-10-22 08:49:00,2,0,D,D
2016-10-15 18:31:00,2016-10-22 06:44:00,2,2,G,G
2016-10-21 14:38:00,2016-10-22 06:47:00,2,0,E,E
2016-10-19 14:14:00,2016-10-22 07:44:00,2,0,D,D
2016-10-18 17:40:00,2016-10-22 07:31:00,2,0,D,D
2016-10-20 15:53:00,2016-10-22 09:43:00,2,0,D,D
2016-10-21 15:42:00,2016-10-22 09:00:00,2,0,D,I
2016-10-22 18:10:00,2016-10-26 09:36:00,2,0,D,D
2016-10-22 17:10:00,2016-10-23 05:37:00,2,0,A,A
2016-10-16 18:14:00,2016-10-23 10:13:00,2,0,D,D
2016-10-16 19:05:00,2016-10-23 08:16:00,2,0,D,D
2016-10-16 17:57:00,2016-10-23 09:15:00,2,0,E,E
2016-10-16 16:44:00,2016-10-23 09:26:00,2,0,E,E
2016-10-20 17:02:00,2016-10-23 09:49:00,2,1,A,D
2016-10-20 16:27:00,2016-10-23 09:15:00,1,0,A,D
2016-10-20 16:05:00,2016-10-23 07:43:00,1,0,A,D
2016-10-20 15:36:00,2016-10-23 10:05:00,1,0,A,D
2016-10-20 16:05:00,2016-10-23 09:56:00,2,0,A,D
2016-10-20 16:20:00,2016-10-23 09:36:00,2,0,A,D
2016-10-20 16:38:00,2016-10-23 10:27:00,1,0,A,A
2016-10-23 15:24:00,2016-10-24 08:48:00,1,0,A,A
2016-10-20 14:38:00,2016-10-23 09:53:00,1,0,A,A
2016-10-20 17:43:00,2016-10-23 08:44:00,2,0,A,D
2016-10-20 19:02:00,2016-10-23 09:29:00,2,0,A,D
2016-10-20 15:46:00,2016-10-23 09:30:00,1,0,A,D
2016-10-09 14:27:00,2016-10-23 09:38:00,2,0,A,A
2016-10-20 15:47:00,2016-10-23 09:23:00,2,0,A,D
2016-10-22 15:21:00,2016-10-23 09:56:00,1,0,A,A
2016-10-22 15:32:00,2016-10-23 07:02:00,2,0,D,H
2016-10-20 19:32:00,2016-10-23 06:57:00,2,0,A,D
2016-10-16 14:24:00,2016-10-23 09:05:00,2,0,E,E
2016-10-16 15:46:00,2016-10-23 09:47:00,2,1,E,E
2016-10-21 16:49:00,2016-10-23 08:39:00,2,0,D,D
2016-10-20 18:09:00,2016-10-23 08:37:00,2,0,E,E
2016-10-22 16:07:00,2016-10-23 07:21:00,2,0,F,F
2016-10-20 19:42:00,2016-10-23 07:24:00,1,0,A,A
2016-10-23 14:03:00,2016-10-24 08:16:00,2,0,A,A
2016-10-24 14:03:00,2016-10-25 08:42:00,2,0,A,A
2016-10-21 14:31:00,2016-10-23 10:26:00,2,0,D,F
2016-10-22 16:33:00,2016-10-23 08:57:00,2,0,A,C
2016-10-22 16:35:00,2016-10-23 07:28:00,2,0,A,D
2016-10-21 17:00:00,2016-10-23 09:02:00,2,1,D,D
2016-10-16 14:46:00,2016-10-23 09:14:00,2,0,D,D
2016-10-20 16:37:00,2016-10-23 09:25:00,1,0,A,A
2016-10-21 14:53:00,2016-10-23 09:23:00,2,0,D,D
2016-10-20 15:15:00,2016-10-23 09:16:00,2,0,A,D
2016-10-20 16:35:00,2016-10-23 06:52:00,2,0,A,A
2016-10-23 18:44:00,2016-10-24 09:22:00,2,0,A,A
2016-10-20 16:48:00,2016-10-23 09:08:00,2,0,A,A
2016-10-23 15:00:00,2016-10-24 08:58:00,2,0,A,A
2016-10-20 16:29:00,2016-10-23 09:45:00,2,0,A,I
2016-10-23 17:59:00,2016-10-24 10:16:00,2,0,D,A
2016-10-17 16:25:00,2016-10-24 06:23:00,2,0,F,F
2016-10-20 15:26:00,2016-10-24 09:28:00,2,0,A,A
2016-10-20 20:55:00,2016-10-24 07:44:00,2,0,A,A
2016-10-20 15:07:00,2016-10-24 07:35:00,2,0,A,A
2016-10-20 17:32:00,2016-10-24 09:37:00,2,0,A,A
2016-10-20 18:48:00,2016-10-24 09:13:00,2,0,A,A
2016-10-20 15:32:00,2016-10-24 08:47:00,2,0,A,A
2016-10-20 15:19:00,2016-10-24 09:17:00,2,0,A,A
2016-10-20 17:41:00,2016-10-24 09:56:00,2,0,A,A
2016-10-20 16:33:00,2016-10-24 06:57:00,3,0,A,A
2016-10-20 19:16:00,2016-10-24 10:00:00,2,1,C,C
2016-10-20 15:51:00,2016-10-24 09:24:00,2,0,A,A
2016-10-20 16:33:00,2016-10-24 06:31:00,2,0,A,A
2016-10-20 14:22:00,2016-10-24 08:19:00,2,0,A,A
2016-10-20 17:02:00,2016-10-24 09:26:00,2,0,A,A
2016-10-20 18:48:00,2016-10-24 08:58:00,2,0,A,A
2016-10-20 15:58:00,2016-10-24 09:33:00,2,0,A,A
2016-10-20 15:52:00,2016-10-24 07:45:00,2,0,A,A
2016-10-20 14:22:00,2016-10-24 08:55:00,3,0,A,A
2016-10-20 17:41:00,2016-10-24 09:10:00,2,0,A,A
2016-10-20 15:16:00,2016-10-24 09:32:00,2,0,A,C
2016-10-20 17:20:00,2016-10-24 07:50:00,2,0,A,A
2016-10-23 15:33:00,2016-10-24 06:36:00,2,0,D,D
2016-10-20 14:49:00,2016-10-24 09:33:00,2,0,A,A
2016-10-23 18:07:00,2016-10-24 09:37:00,2,0,A,E
2016-10-20 16:56:00,2016-10-24 09:43:00,2,0,A,A
2016-10-20 14:54:00,2016-10-24 08:09:00,2,0,A,A
2016-10-23 16:22:00,2016-10-24 08:51:00,1,0,E,E
2016-10-20 17:06:00,2016-10-24 09:55:00,2,0,A,A
2016-10-16 16:07:00,2016-10-24 09:06:00,2,2,G,G
2016-10-17 14:49:00,2016-10-24 11:33:00,2,0,A,A
2016-10-17 15:32:00,2016-10-24 09:11:00,2,0,A,A
2016-10-19 17:17:00,2016-10-24 09:03:00,2,0,A,A
2016-10-17 15:25:00,2016-10-24 09:30:00,2,2,G,G
2016-10-20 15:30:00,2016-10-24 08:48:00,1,0,A,A
2016-10-20 14:02:00,2016-10-24 08:04:00,1,0,A,A
2016-10-20 14:22:00,2016-10-24 07:16:00,2,0,A,H
2016-10-20 16:55:00,2016-10-24 09:35:00,2,0,A,A
2016-10-17 17:06:00,2016-10-24 10:28:00,2,0,F,F
2016-10-17 15:30:00,2016-10-24 09:07:00,2,0,D,D
2016-10-17 14:45:00,2016-10-24 08:55:00,2,0,D,D
2016-10-21 18:10:00,2016-10-24 06:57:00,3,0,D,D
2016-10-21 19:10:00,2016-10-24 09:06:00,2,0,A,A
2016-10-21 14:19:00,2016-10-24 09:27:00,2,0,D,D
2016-10-20 19:44:00,2016-10-24 09:48:00,2,0,A,A
2016-10-20 16:20:00,2016-10-24 09:43:00,2,0,A,A
2016-10-23 17:15:00,2016-10-24 08:51:00,1,0,E,E
2016-10-20 15:08:00,2016-10-24 07:34:00,2,0,A,A
2016-10-20 14:01:00,2016-10-24 08:09:00,2,0,A,A
2016-10-17 17:03:00,2016-10-24 07:44:00,2,0,A,I
2016-10-24 16:57:00,2016-10-28 09:57:00,2,0,A,A
2016-10-20 16:22:00,2016-10-24 06:32:00,1,0,A,A
2016-10-25 14:49:00,2016-10-28 08:59:00,2,0,D,D
2016-10-24 19:11:00,2016-10-25 08:58:00,1,0,A,A
2016-10-18 15:49:00,2016-10-25 08:32:00,2,0,E,E
